station	latitude	longitude	year	date	jd	tod	dtime	time	tempc	meantempf	temp	deltam1	delta2	delta3	delta4	maxtemp	mintemp	noerrors	er1	er2	er3	er4	er5	er6	er7	er8	er9	er10	dwpt	rh	wdir	wspd	stnpresskpa
Kelowna Airport	49.02999878	-119.4649963	2010	7/8/10	189	14	189.5833282	2:00:24 PM	33	73.55651855	91.40000153	1.800003052	1.799995422	1.799995422	0	93.19999695	51.79999924	1	0	0	0	0	0	0	0	0	0	0	5.099999905			8	96.44999695
Kelowna Airport	49.02999878	-119.4649963	2010	7/8/10	189	15	189.625	3:00:24 PM	33	73.55651855	91.40000153	0	1.799995422	0	-3.599998474	93.19999695	51.79999924	1	0	0	0	0	0	0	0	0	0	0	5.900000095		18	21	96.37999725
Kelowna Airport	49.02999878	-119.4649963	2010	7/8/10	189	16	189.6666718	4:00:24 PM	34	73.55651855	93.19999695	1.799995422	-1.799995422	-5.399993896	-18	93.19999695	51.79999924	1	0	0	0	0	0	0	0	0	0	0	5.900000095			4	96.31999969
Kelowna Airport	49.02999878	-119.4649963	2010	7/8/10	189	17	189.7083282	5:00:24 PM	34	73.55651855	93.19999695	0	-5.399993896	-18	-23.3999939	93.19999695	51.79999924	1	0	0	0	0	0	0	0	0	0	0	7.5		19	11	96.26000214
Kelowna Airport	49.02999878	-119.4649963	2010	7/8/10	189	18	189.75	6:00:24 PM	33	73.55651855	91.40000153	-1.799995422	-16.20000458	-21.59999847	-23.40000153	93.19999695	51.79999924	1	0	0	0	0	0	0	0	0	0	0	6.699999809		20	13	96.20999908
Kelowna Airport	49.02999878	-119.4649963	2010	7/8/10	189	19	189.7916718	7:00:24 PM	31	73.55651855	87.80000305	-3.599998474	-18	-19.80000305	-25.20000458	93.19999695	51.79999924	1	0	0	0	0	0	0	0	0	0	0	5.800000191		17	8	96.19999695
Kelowna Airport	49.02999878	-119.4649963	2010	7/8/10	189	20	189.8333282	8:00:24 PM	24	73.55651855	75.19999695	-12.6000061	-7.199996948	-12.59999847	-12.59999847	93.19999695	51.79999924	1	0	0	0	0	0	0	0	0	9	1	10.5		5	9	96.22000122
Kelowna Airport	49.02999878	-119.4649963	2010	7/8/10	189	21	189.875	9:00:24 PM	21	73.55651855	69.80000305	-5.399993896	-7.200004578	-7.200004578	-10.80000305	93.19999695	51.79999924	1	0	0	0	0	0	0	0	0	0	0	10		5	5	96.27999878
Kelowna Airport	49.02999878	-119.4649963	2010	7/8/10	189	22	189.9166718	10:00:24 PM	20	73.55651855	68	-1.800003052	-5.400001526	-9	-12.59999847	93.19999695	51.79999924	1	0	0	0	0	0	0	0	0	0	0	9.699999809		3	5	96.33000183
Kelowna Airport	49.02999878	-119.4649963	2010	7/8/10	189	23	189.9583282	11:00:24 PM	17	73.55651855	62.59999847	-5.400001526	-3.599998474	-7.199996948	-5.399997711	93.19999695	51.79999924	1	0	0	0	0	0	0	0	0	0	0	9.800000191		3	4	96.36000061
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	0	190	12:00:24 AM	17	77.97499847	62.59999847	0	-7.199996948	-5.399997711	-5.399997711	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	8.300000191			0	96.38999939
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	1	190.0416718	1:00:24 AM	15	77.97499847	59	-3.599998474	-1.799999237	-1.799999237	-5.400001526	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	8.5		1	4	96.41999817
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	2	190.0833282	2:00:24 AM	13	77.97499847	55.40000153	-3.599998474	1.799999237	-1.800003052	9	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	8.300000191		36	5	96.43000031
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	3	190.125	3:00:24 AM	14	77.97499847	57.20000076	1.799999237	-3.600002289	7.200000763	12.60000229	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	8.5			0	96.44000244
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	4	190.1666718	4:00:24 AM	14	77.97499847	57.20000076	0	7.200000763	12.60000229	17.99999619	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	7.599999905		6	4	96.47000122
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	5	190.2083282	5:00:24 AM	12	77.97499847	53.59999847	-3.600002289	16.20000458	21.59999847	25.20000458	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	7.699999809		3	5	96.5
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	6	190.25	6:00:24 AM	18	77.97499847	64.40000153	10.80000305	10.79999542	14.40000153	18	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	9.5		6	4	96.54000092
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	7	190.2916718	7:00:24 AM	21	77.97499847	69.80000305	5.400001526	9	12.59999847	16.19999695	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	9.100000381			0	96.55000305
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	8	190.3333282	8:00:24 AM	24	77.97499847	75.19999695	5.399993896	7.200004578	10.80000305	14.40000153	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	8.199999809			5	96.48999786
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	9	190.375	9:00:24 AM	26	77.97499847	78.80000305	3.600006104	7.199996948	10.79999542	16.19999695	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	7.800000191		17	5	96.41999817
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	10	190.4166718	10:00:24 AM	28	77.97499847	82.40000153	3.599998474	7.199996948	12.59999847	12.59999847	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	8.100000381		17	5	96.34999847
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	11	190.4583282	11:00:24 AM	30	77.97499847	86	3.599998474	9	9	10.80000305	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	7.599999905			5	96.25
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	12	190.5	12:00:24 PM	32	77.97499847	89.59999847	3.599998474	5.400001526	7.200004578	7.200004578	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	6.599999905		8	5	96.15000153
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	13	190.5416718	1:00:24 PM	35	77.97499847	95	5.400001526	1.800003052	1.800003052	-1.800003052	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	6.800000191			9	96.05999756
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	14	190.5833282	2:00:24 PM	35	77.97499847	95	0	1.800003052	-1.800003052	-3.599998474	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	5.900000095		16	8	95.98000336
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	15	190.625	3:00:24 PM	36	77.97499847	96.80000305	1.800003052	-3.600006104	-5.400001526	-7.200004578	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	3.700000048		25	13	95.91000366
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	16	190.6666718	4:00:24 PM	36	77.97499847	96.80000305	0	-5.400001526	-7.200004578	-10.80000305	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	4.800000191		20	17	95.84999847
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	17	190.7083282	5:00:24 PM	34	77.97499847	93.19999695	-3.600006104	-3.599998474	-7.199996948	-12.59999847	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	5.099999905		21	8	95.83000183
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	18	190.75	6:00:24 PM	33	77.97499847	91.40000153	-1.799995422	-5.400001526	-10.80000305	-12.59999847	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	5.099999905		30	9	95.81999969
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	19	190.7916718	7:00:24 PM	32	77.97499847	89.59999847	-1.800003052	-9	-10.79999542	-12.59999847	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	3.400000095		31	13	95.86000061
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	20	190.8333282	8:00:24 PM	30	77.97499847	86	-3.599998474	-7.199996948	-9	-9	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	4.199999809		26	15	95.91999817
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	21	190.875	9:00:24 PM	27	77.97499847	80.59999847	-5.400001526	-3.599998474	-3.599998474	-5.400001526	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	6.699999809		15	13	96.01000214
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	22	190.9166718	10:00:24 PM	26	77.97499847	78.80000305	-1.799995422	-1.800003052	-3.600006104	-9	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	6.800000191		14	18	96.02999878
Kelowna Airport	49.02999878	-119.4649963	2010	7/9/10	190	23	190.9583282	11:00:24 PM	25	77.97499847	77	-1.800003052	-1.800003052	-7.199996948	-12.59999847	96.80000305	53.59999847	0	0	0	0	0	0	0	0	0	0	0	8.300000191		16	11	96.05999756
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	0	191	12:00:24 AM	25	79.47499847	77	0	-7.199996948	-12.59999847	-14.40000153	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	7.800000191		14	15	96.05999756
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	1	191.0416718	1:00:24 AM	24	79.47499847	75.19999695	-1.800003052	-10.79999542	-12.59999847	-12.59999847	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	9.399999619		19	5	96.05999756
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	2	191.0833282	2:00:24 AM	21	79.47499847	69.80000305	-5.399993896	-7.200004578	-7.200004578	1.799995422	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	9.100000381		19	5	96.08000183
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	3	191.125	3:00:24 AM	18	79.47499847	64.40000153	-5.400001526	-1.800003052	7.199996948	12.59999847	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	9.5			0	96.12000275
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	4	191.1666718	4:00:24 AM	17	79.47499847	62.59999847	-1.800003052	9	14.40000153	18	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	9.300000191			4	96.12999725
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	5	191.2083282	5:00:24 AM	17	79.47499847	62.59999847	0	14.40000153	18	19.80000305	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	10.69999981			0	96.13999939
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	6	191.25	6:00:24 AM	22	79.47499847	71.59999847	9	9	10.80000305	14.40000153	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	10.30000019		7	4	96.16999817
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	7	191.2916718	7:00:24 AM	25	79.47499847	77	5.400001526	5.400001526	9	9	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	7.800000191			4	96.18000031
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	8	191.3333282	8:00:24 AM	27	79.47499847	80.59999847	3.599998474	5.400001526	5.400001526	9	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	8.699999809		20	11	96.16000366
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	9	191.375	9:00:24 AM	28	79.47499847	82.40000153	1.800003052	3.599998474	7.199996948	7.199996948	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	7.599999905			4	96.11000061
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	10	191.4166718	10:00:24 AM	30	79.47499847	86	3.599998474	3.599998474	3.599998474	5.400001526	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	7.599999905		34	9	96.09999847
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	11	191.4583282	11:00:24 AM	30	79.47499847	86	0	3.599998474	5.400001526	7.199996948	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	8.699999809		33	18	96.08999634
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	12	191.5	12:00:24 PM	32	79.47499847	89.59999847	3.599998474	1.800003052	3.599998474	1.800003052	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	9.300000191		34	24	96.05999756
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	13	191.5416718	1:00:24 PM	32	79.47499847	89.59999847	0	3.599998474	1.800003052	0	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	8		1	18	96.02999878
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	14	191.5833282	2:00:24 PM	33	79.47499847	91.40000153	1.800003052	0	-1.800003052	-3.599998474	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	7.5		32	18	95.98999786
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	15	191.625	3:00:24 PM	34	79.47499847	93.19999695	1.799995422	-3.599998474	-5.399993896	-9	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	6.800000191		35	28	96.01000214
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	16	191.6666718	4:00:24 PM	33	79.47499847	91.40000153	-1.799995422	-3.599998474	-7.200004578	-10.80000305	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	5.900000095		1	22	95.94000244
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	17	191.7083282	5:00:24 PM	32	79.47499847	89.59999847	-1.800003052	-5.400001526	-9	-14.40000153	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	6.599999905		34	26	95.94000244
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	18	191.75	6:00:24 PM	31	79.47499847	87.80000305	-1.799995422	-7.200004578	-12.6000061	-16.20000458	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	6.5		34	26	95.97000122
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	19	191.7916718	7:00:24 PM	29	79.47499847	84.19999695	-3.600006104	-9	-12.59999847	-16.19999695	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	7.300000191		34	22	96.01000214
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	20	191.8333282	8:00:24 PM	27	79.47499847	80.59999847	-3.599998474	-9	-12.59999847	-10.79999542	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	6.699999809		34	15	96.06999969
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	21	191.875	9:00:24 PM	24	79.47499847	75.19999695	-5.400001526	-7.199996948	-5.399993896	-7.199996948	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	9.399999619		35	15	96.12999725
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	22	191.9166718	10:00:24 PM	22	79.47499847	71.59999847	-3.599998474	-1.799995422	-3.599998474	-9	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	8.300000191			0	96.18000031
Kelowna Airport	49.02999878	-119.4649963	2010	7/10/10	191	23	191.9583282	11:00:24 PM	20	79.47499847	68	-3.599998474	0	-5.400001526	-5.400001526	93.19999695	62.59999847	0	0	0	0	0	0	0	0	0	0	0	10			4	96.22000122
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	0	192	12:00:24 AM	21		69.80000305	1.800003052	-7.200004578	-7.200004578	-7.200004578			3	0	0	0	0	0	0	0	0	0	0	8.800000191			0	96.23000336
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	1	192.0416718	1:00:24 AM	20		68	-1.800003052	-5.400001526	-5.400001526	-5.400001526			3	0	0	0	0	0	0	0	0	0	0	11.10000038			4	96.19999695
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	2	192.0833282	2:00:24 AM	17		62.59999847	-5.400001526	0	0	5.400001526			3	0	0	0	0	0	6	0	0	0	1	10.5			0	96.19000244
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	3	192.125	3:00:24 AM	17		62.59999847	0	0	5.400001526	10.80000305			3	0	0	0	0	0	0	0	0	0	0	10.89999962			4	96.19999695
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	4	192.1666718	4:00:24 AM	17		62.59999847	0	5.400001526	10.80000305	14.40000153			3	0	0	0	0	0	0	0	0	0	0	11.30000019			4	96.20999908
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	5	192.2083282	5:00:24 AM	17		62.59999847	0	10.80000305	14.40000153	18			3	0	0	0	0	0	0	0	0	0	0	11.30000019		6	4	96.19000244
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	6	192.25	6:00:24 AM	20		68	5.400001526	9	12.59999847	14.40000153			3	0	0	0	0	0	0	0	0	0	0	11.60000038			4	96.16999817
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	7	192.2916718	7:00:24 AM	23		73.40000153	5.400001526	7.199996948	9	12.59999847			3	0	0	0	0	0	0	0	0	0	0	12.80000019		3	5	96.12999725
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	8	192.3333282	8:00:24 AM	25		77	3.599998474	5.400001526	9	12.59999847			3	0	0	0	0	0	0	0	0	0	0	11.80000019		36	8	96.05999756
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	9	192.375	9:00:24 AM	27		80.59999847	3.599998474	5.400001526	9	9			3	0	0	0	0	0	0	0	0	0	0	10.5			4	95.98000336
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	10	192.4166718	10:00:24 AM	28		82.40000153	1.800003052	7.199996948	7.199996948	7.199996948			3	0	0	0	0	0	0	0	0	0	0	9.600000381		19	8	95.86000061
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	11	192.4583282	11:00:24 AM	30		86	3.599998474	3.599998474	3.599998474	3.599998474			3	0	0	0	0	0	0	0	0	0	0	9.300000191		19	13	95.75
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	12	192.5	12:00:24 PM	32		89.59999847	3.599998474	0	0	0			3	0	0	0	0	0	6	0	0	0	1	9.300000191		21	15	95.68000031
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	13	192.5416718	1:00:24 PM	32		89.59999847	0	0	0	-1.799995422			3	0	0	0	0	0	6	7	0	0	1	9.300000191		20	24	95.58000183
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	14	192.5833282	2:00:24 PM	32		89.59999847	0	0	-1.799995422	-5.400001526			3	0	0	0	0	0	0	0	0	0	0	3.400000095		23	30	95.51999664
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	15	192.625	3:00:24 PM	32		89.59999847	0	-1.799995422	-5.400001526	-7.199996948			3	0	0	0	0	0	0	0	0	0	0	8		22	33	95.47000122
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	16	192.6666718	4:00:24 PM	32		89.59999847	0	-5.400001526	-7.199996948	-12.59999847			3	0	0	0	0	0	0	0	0	0	0	7.300000191		25	22	95.41999817
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	17	192.7083282	5:00:24 PM	31		87.80000305	-1.799995422	-5.400001526	-10.80000305	-12.6000061			3	0	0	0	0	0	0	0	0	0	0	7.800000191		25	30	95.34999847
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	18	192.75	6:00:24 PM	29		84.19999695	-3.600006104	-7.199996948	-9	-10.79999542			3	0	0	0	0	0	0	0	0	0	0	6.699999809		25	28	95.30000305
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	19	192.7916718	7:00:24 PM	28		82.40000153	-1.799995422	-7.200004578	-9	-9			3	0	0	0	0	0	0	0	0	0	0	7.599999905		23	30	95.29000092
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	20	192.8333282	8:00:24 PM	25		77	-5.400001526	-3.599998474	-3.599998474	-5.400001526			3	0	0	0	0	0	0	0	0	0	0	6.900000095		21	28	95.31999969
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	21	192.875	9:00:24 PM	24		75.19999695	-1.800003052	-1.799995422	-3.599998474	-3.599998474			3	0	0	0	0	0	0	0	0	0	0	7		21	33	95.34999847
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	22	192.9166718	10:00:24 PM	23		73.40000153	-1.799995422	-1.800003052	-1.800003052	-3.599998474			3	0	0	0	0	0	0	0	0	0	0	6.900000095		22	31	95.41000366
Kelowna Airport	49.02999878	-119.4649963	2010	7/11/10	192	23	192.9583282	11:00:24 PM	23		73.40000153	0	-1.800003052	-3.599998474	-5.400001526			3	0	0	0	0	0	0	0	0	0	0	6.900000095		22	21	95.44000244
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	0	193	12:00:24 AM	22	63.53913116	71.59999847	-1.800003052	-1.799995422	-3.599998474	-3.599998474	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	8		17	22	95.37999725
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	1	193.0416718	1:00:24 AM	22	63.53913116	71.59999847	0	-3.599998474	-3.599998474	-3.599998474	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	9		18	15	95.33000183
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	2	193.0833282	2:00:24 AM	21	63.53913116	69.80000305	-1.799995422	-1.800003052	-1.800003052	0	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	9.399999619		17	13	95.26000214
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	3	193.125	3:00:24 AM	20	63.53913116	68	-1.800003052	0	1.800003052	0	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	9.699999809		18	17	95.23000336
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	4	193.1666718	4:00:24 AM	20	63.53913116	68	0	1.800003052	0	-1.800003052	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	6.800000191		18	8	95.23999786
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	5	193.2083282	5:00:24 AM	20	63.53913116	68	0	0	-1.800003052	0	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	1.600000024		21	24	95.23999786
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	6	193.25	6:00:24 AM	21	63.53913116	69.80000305	1.800003052	-3.600006104	-1.800003052	-7.200004578	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	3.400000095		21	31	95.23000336
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	7	193.2916718	7:00:24 AM	20	63.53913116	68	-1.800003052	0	-5.400001526	-9	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	1.600000024		20	30	95.22000122
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	8	193.3333282	8:00:24 AM	19	63.53913116	66.19999695	-1.800003052	-3.599998474	-7.199996948	-5.399997711	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	0.200000003		23	33	95.27999878
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	9	193.375	9:00:24 AM	20	63.53913116	68	1.800003052	-9	-7.200000763	-7.200000763	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	2.099999905		22	37	95.31999969
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	10	193.4166718	10:00:24 AM	17	63.53913116	62.59999847	-5.400001526	-1.799999237	-1.799999237	0	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	3.799999952		34	24	95.58999634
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	11	193.4583282	11:00:24 AM	15	63.53913116	59	-3.599998474	1.799999237	3.599998474	3.599998474	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	5		1	22	95.80000305
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	12	193.5	12:00:24 PM	16	63.53913116	60.79999924	1.799999237	1.799999237	1.799999237	1.799999237	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	3.900000095		36	22	95.94000244
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	13	193.5416718	1:00:24 PM	16	63.53913116	60.79999924	0	1.799999237	1.799999237	1.799999237	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	2.900000095		11	9	96
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	14	193.5833282	2:00:24 PM	17	63.53913116	62.59999847	1.799999237	0	0	1.800003052	64.40000153	68	1	0	0	0	0	0	6	0	0	0	1	4.099999905		19	9	95.97000122
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	15	193.625	3:00:24 PM	17	63.53913116	62.59999847	0	0	1.800003052	-1.799999237	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	3.400000095		21	21	95.94000244
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	16	193.6666718	4:00:24 PM	17	63.53913116	62.59999847	0	1.800003052	-1.799999237	-3.599998474	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	0.300000012		25	24	95.90000153
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	17	193.7083282	5:00:24 PM	17	63.53913116	62.59999847	0	-1.799999237	-3.599998474	-10.79999924	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	2.299999952		31	22	95.95999908
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	18	193.75	6:00:24 PM	18	63.53913116	64.40000153	1.800003052	-5.400001526	-12.60000229	-12.60000229	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	4		22	35	95.97000122
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	19	193.7916718	7:00:24 PM	16	63.53913116	60.79999924	-3.600002289	-9	-9	-7.200000763	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	3.900000095		22	22	96.05000305
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	20	193.8333282	8:00:24 PM	15	63.53913116	59	-1.799999237	-7.200000763	-5.400001526	-7.200000763	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	6.900000095		35	22	96.16999817
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	21	193.875	9:00:24 PM	11	63.53913116	51.79999924	-7.200000763	1.799999237	0	1.799999237	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	7.900000095		7	5	96.26999664
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	22	193.9166718	10:00:24 PM	11	63.53913116	51.79999924	0	0	1.799999237	0	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	7.199999809		16	5	96.29000092
Kelowna Airport	49.02999878	-119.4649963	2010	7/12/10	193	23	193.9583282	11:00:24 PM	12	63.53913116	53.59999847	1.799999237	0	-1.799999237	-1.799999237	64.40000153	68	1	0	0	0	0	0	0	0	0	0	0	6.699999809		14	13	96.30999756
Kelowna Airport	49.02999878	-119.4649963	2010	7/13/10	194	0	194	12:00:24 AM	11	56.3391304	51.79999924	-1.799999237	0	0	-1.799999237	60.79999924	50	1	0	0	0	0	0	0	0	0	0	0	6.800000191		17	11	96.33000183
